R,I,A,S,E,C,career,interest_label
3.0071436059419945,5.0,2.806489085296527,1.3646184746553764,1.9584141140326905,3.688667514764171,Machine Learning Engineer,Data
3.7368015550814384,4.344166966920525,1.4446490596467298,2.459916611942432,4.5857006201063095,3.8419192116797984,Solutions Architect,Data
3.458047201008573,3.9698813811542046,1.246062525489837,1.839290870691925,3.8075588135996448,4.423880605671839,Solutions Architect,Data
4.913110239230567,3.546171145879268,1.0,1.0,2.040189700104585,5.0,Automation Test Engineer,Data
3.982871590447996,4.958834724991397,1.0,1.7601389944414163,1.50831163852566,3.5238008074347635,Security Engineer,Data
3.5854282572782976,4.010832705851782,1.0,1.039997927621791,3.060751504909468,4.5221228210886775,Cloud Engineer,Data
3.9184693601365126,3.3780575880875907,1.0,1.0,2.335083631065232,4.984302031466988,QA Engineer,Data
4.440131602800358,3.960216475506931,1.9574522524892024,1.0,1.3958240252522005,4.667859512762839,Automation Test Engineer,Data
4.148066794942802,3.705923437339716,1.7253997331543696,1.0,3.130812631790385,5.0,Cloud Engineer,Data
4.908396618331186,4.673839042756312,1.4543817390621794,1.3978435100611932,3.3497250453032708,5.0,Cloud Engineer,Data
3.5191187896134,4.217270048627145,1.0,1.0,2.535631842233608,4.624549817022091,Cloud Engineer,Data
2.686657622000694,4.91852184459708,1.031591834403878,1.1209574921607492,1.21794911826036,4.112408368345737,Cybersecurity Analyst,Data
3.982871590447996,4.958834724991397,1.0,1.7601389944414163,1.50831163852566,3.5238008074347635,Security Engineer,Data
3.714414991781403,3.358651688694817,1.1448720134570174,1.0,1.9305278245673327,5.0,Automation Test Engineer,Data
3.678063994445824,4.555572607602231,1.1950963053027013,1.5620479473508126,2.458201727663731,5.0,Cloud Engineer,Data
4.210984410716729,3.5876330102488185,1.2934009253678276,1.0,3.5800412561993067,5.0,DevOps Engineer,Data
3.648421768872093,3.233303955540635,1.351609127428372,1.1621829871219005,2.4399005992794103,4.633304314542941,DevOps Engineer,Data
4.392085086862238,5.0,1.0,1.0,2.7650860276102605,4.717838551899899,Security Engineer,Data
3.3650384563362263,4.598066858545554,1.0,1.0,3.725170129379531,4.438924719256793,Cloud Engineer,Data
2.946095880416534,4.558140429654468,1.6134851451986485,1.0,2.3622958893615613,4.22424272709822,Data Scientist,Data
4.0862099260457,5.0,1.0,1.2208125339071083,1.3727994701362494,3.667233066495661,Security Engineer,Data
4.351897941875409,4.816068353151758,1.0,2.1093716787654246,2.3643707932328795,3.5759665365572912,Cybersecurity Analyst,Data
4.234265628452562,4.07613468790375,1.6161021187069555,1.2186863370898342,1.71807583407007,3.83728992293016,Big Data Engineer,Data
4.517782533888705,3.172315252317256,1.0,1.0,2.5567998755932546,5.0,QA Engineer,Data
4.5379670613504,4.072879319663828,1.2557777642610024,1.1827159214123546,1.9392564472797944,4.569998762438849,Systems Engineer,Data
4.1769884425318375,3.9463268541685568,1.714887429757437,1.2914140347280694,2.075716880080359,5.0,QA Engineer,Data
4.676945929661713,3.95242474397161,2.0504935949065555,1.0,2.2096709362308125,4.600739803907986,Systems Engineer,Data
3.856146472225262,4.808123509543496,2.0558066092089864,1.261383371183359,2.462645274842749,4.677446465760919,Security Engineer,Data
3.746166075395146,3.862878245761777,1.0,1.0,2.211617401259064,4.016231457315438,Automation Test Engineer,Data
4.986866721367926,2.918360807385848,1.3721145597807989,1.427998645153273,1.7685847382848148,5.0,QA Engineer,Data
3.95099951660833,4.404930992435437,1.8356312301518167,1.1257468349709958,3.327539008815263,5.0,DevOps Engineer,Data
4.803808693412223,4.208198129371948,1.6302146996116291,1.8383176703184816,1.5390706600362107,5.0,Automation Test Engineer,Data
4.068879202587018,3.779311248352685,1.0503814114507994,1.0,2.3003284761070626,5.0,Cloud Engineer,Data
4.25490895422348,5.0,1.0561660341936023,1.7555705800063366,2.1788775417134385,4.950235836176123,Automation Test Engineer,Data
4.464425623025112,3.3768352611257875,1.0189818641053177,1.0720261157632485,1.8271731716971653,5.0,Systems Engineer,Data
3.5187699721289496,4.744991800572627,1.0,1.0,1.777853369961944,4.1886502465224265,Backend Developer,Data
3.780073368449797,5.0,1.0064506477841528,1.0,2.0084530977950563,4.177386434314005,Cybersecurity Analyst,Data
3.6580698983267816,3.087243945507645,1.5285217095826829,1.0,3.5979709537176534,5.0,Cloud Engineer,Data
3.793919427475893,3.729618322511389,1.0,1.0869117626224245,4.153844113867725,4.628150041547408,Cloud Engineer,Data
3.8460520174807766,5.0,1.641054195713256,1.0,2.366607918810797,4.318271019037834,Security Engineer,Data
4.079274826579821,5.0,1.0,1.0,1.6198688001482604,4.434881029088146,Security Engineer,Data
3.992626140991579,4.357217203144445,1.0,2.0578854047814925,1.7453274518346458,4.097387002814034,Security Engineer,Data
4.231722469058031,5.0,1.0,1.1726352548061445,1.7658256557202754,4.410769408654105,Security Engineer,Data
4.906453610329375,3.530195241451075,1.0,1.0,2.3257862436095094,5.0,Site Reliability Engineer,Data
4.090468913502,4.260514344665702,1.1353782617749215,1.0,2.5377500105653183,5.0,Automation Test Engineer,Data
3.744065799453242,5.0,1.7073719096799065,1.0,1.7157303475554997,3.856320562925183,Cybersecurity Analyst,Data
3.5609324634636783,3.910290134132483,1.4632600921732224,1.4763246718462204,2.6017300284501985,5.0,QA Engineer,Data
4.234265628452562,4.07613468790375,1.6161021187069555,1.2186863370898342,1.71807583407007,3.83728992293016,Big Data Engineer,Data
3.761950765278577,4.28135491878628,1.0,1.0,2.1883584239346794,5.0,Automation Test Engineer,Data
4.261222605463347,3.77570156344544,1.0,1.0,2.7740041104093462,4.685778655422327,Big Data Engineer,Data
4.29655269967887,4.498945447683113,1.0,1.0,1.6982810827556962,4.764389417855154,Cybersecurity Analyst,Data
4.557117173371302,5.0,1.440506673582601,1.54295920575336,2.141414080059352,3.92067948697845,Cybersecurity Analyst,Data
4.024341942450772,5.0,1.1949238246887095,1.0,2.423555603719701,3.888802924460172,Security Engineer,Data
3.681097966261232,4.6675259333970684,1.0,2.070991320073968,1.6576851014112246,4.868982389079281,Automation Test Engineer,Data
2.862846896407385,4.060922232066227,2.3767087367105466,2.049913157549884,1.6663333093917598,3.8790420327455433,Data Analyst,Data
3.4775067450560297,4.277345524244939,1.2741515004478794,2.8340334048849662,4.510452941762443,3.821914795348999,Solutions Architect,Data
3.962825242596039,4.174987767812844,1.0,1.0,1.7748027795922752,4.76047501323142,Automation Test Engineer,Data
3.925182027874104,3.3315110209297227,1.0,1.0,1.9749597005717667,5.0,Big Data Engineer,Data
2.392073208176749,4.550986386837771,1.6169773987998002,1.0,1.0,4.167984086720288,Data Scientist,Data
3.949569538460488,3.780140820311188,1.1244673059305583,1.084225384966247,1.715597291417346,5.0,Automation Test Engineer,Data
4.034103391301418,4.408996049628668,1.0,1.0426719777602549,1.9649767781360177,5.0,Big Data Engineer,Data
3.8257669043190097,4.497001394184423,1.0,1.0,2.3756682876186863,5.0,DevOps Engineer,Data
4.294218090120154,4.218753101736518,1.0,1.0,3.6438805936943695,4.929425163828597,Big Data Engineer,Data
4.14028748297931,4.708535252200367,1.5472866456102836,1.5664211058564474,2.552656950746644,4.022251041159619,Cybersecurity Analyst,Data
2.1822807386777283,4.659913261826024,1.3578064819637428,1.7379395752519828,2.245722755447201,3.885459484539145,Data Scientist,Data
4.167710660240185,3.755611477543297,1.8368718769917125,1.7331559014589295,2.3165332737486137,4.410501913521552,Systems Engineer,Data
4.907126413850137,3.4148082009478298,1.0,1.0,3.5945648907267334,5.0,DevOps Engineer,Data
4.287453020457519,3.265225926544576,1.0,1.0,1.756668596338152,4.606959400595996,QA Engineer,Data
3.937090324225833,3.4634543358186924,1.0,1.0,1.923249652215108,4.566776115023801,Big Data Engineer,Data
5.0,3.732142683500225,1.2204405056972378,1.072761246105181,2.176375112629436,5.0,Automation Test Engineer,Data
4.287453020457519,3.265225926544576,1.0,1.0,1.756668596338152,4.606959400595996,QA Engineer,Data
4.28863118360046,3.274543535702993,1.0,1.0,2.6370317917580746,3.723729923989625,Big Data Engineer,Data
3.486343288474514,2.9305136342224465,1.0,1.207536254849542,1.9153931709172267,4.979738808236534,QA Engineer,Data
4.329410122344732,4.885559918421029,1.212459801196842,1.83832540138068,2.5031253997163576,5.0,Cybersecurity Analyst,Data
4.300058227622253,2.9892908525238315,1.0,1.563228878564579,2.070278201603375,5.0,QA Engineer,Data
3.3259828742274853,5.0,1.0662540484210905,1.0,1.7794880897381955,4.127849769024071,Security Engineer,Data
3.2366188122867725,4.963585543671564,1.0,1.0,1.7767425239664894,4.428199397161736,Backend Developer,Data
4.361388386966387,4.0943061709875055,1.0,1.0,3.5835979916795475,4.754702129048284,Cloud Engineer,Data
3.411081822461848,3.787627805064496,1.451458275706979,1.0,1.7478439832478416,5.0,Automation Test Engineer,Data
3.933777640150214,3.502298933562241,1.1147936984878508,1.0,1.940420365024383,4.970586795415975,QA Engineer,Data
3.922095458909047,3.8383231652806415,1.0,1.0,1.8465841278057027,5.0,Systems Engineer,Data
3.797494464274651,4.06471083840765,1.0,1.0154247463784696,2.658309481739935,5.0,DevOps Engineer,Data
3.425774067632262,4.304579805874195,1.0,3.086418663383792,3.922493285537715,3.918171444715064,Solutions Architect,Data
3.928416833182234,3.47778190159611,1.0,1.0,1.3466385153940212,5.0,Automation Test Engineer,Data
4.614286041030999,5.0,1.667736948925327,1.0,2.6520951946869173,4.9203357112453245,DevOps Engineer,Data
3.419831571949924,5.0,1.0,1.0,1.7803911175890936,5.0,Cybersecurity Analyst,Data
4.361247884721468,3.841671117631678,1.6969622652705365,1.0,3.084688734971353,4.6121070053437,Site Reliability Engineer,Data
3.912378318517845,3.5956029407917844,1.0,2.122341127715128,2.780158995540776,5.0,Site Reliability Engineer,Data
4.6933903286426055,4.658628577597883,1.1482919185754017,1.213283955891839,2.347633750126118,4.563640561716035,Security Engineer,Data
3.447687512953004,2.659639195441148,2.01829117833604,1.0,2.616433395693357,4.765669745260101,QA Engineer,Data
3.41864478033612,3.919178102760695,1.0,1.7119494686234256,2.585559532368785,5.0,Big Data Engineer,Data
4.396972901816086,5.0,1.342779181608592,1.2773161003203406,1.9367369752356751,4.387457277456994,Security Engineer,Data
3.001091795418518,4.312457383416458,1.7687335168433105,1.1938399395164232,1.3612816980773288,3.57829082579712,AI Engineer,Data
2.368567623135911,4.385236874391307,2.0536146442095764,1.0,1.829453533929196,3.5109815775300017,Machine Learning Engineer,Data
3.460669614484724,4.13002725773039,1.4501028267252472,1.0,3.2568217341044514,5.0,Automation Test Engineer,Data
3.513798130194689,4.0668228023409485,1.0570845417440642,1.0,1.7430018608358306,4.860932830855091,QA Engineer,Data
3.995819606364272,4.487918445811909,1.292476746543222,1.0283533244196328,2.239423786608868,4.986392933811072,Big Data Engineer,Data
3.122049221751193,5.0,1.2384137679130762,1.0,1.9034589629966936,3.5251597761381777,Machine Learning Engineer,Data
3.117807279054283,5.0,1.0,1.5718770216034643,2.169248203747207,3.7923560430495993,Backend Developer,Data
4.139910797972139,4.132644172391904,1.0,1.6431260432274293,3.060591075950339,4.898673368588925,Cloud Engineer,Data
3.5384638018422114,3.865253122148007,1.0,1.0,2.4301662797083603,3.616337288698801,Big Data Engineer,Data
4.297661643946332,3.297070157067268,1.0,1.309144651655354,3.208329530274297,4.807220510018757,Cloud Engineer,Data
2.4450288662377297,4.696369292956958,1.899899372849815,1.6996139750355796,2.769571172905325,4.786199105135164,Data Scientist,Data
3.391840974518184,4.0037693152288005,1.3274066021824111,2.492841476634606,4.071693131614911,3.6503683963080418,Solutions Architect,Data
3.667649547424493,3.939462283804723,1.6827801852160889,1.0,2.225027335592573,4.705210502031936,Big Data Engineer,Data
4.779314008535043,2.9031760368705632,1.2306141307493992,1.0,3.878188993813996,5.0,Cloud Engineer,Data
4.538596252133895,3.708538516671572,2.8014160679054365,1.020794533779217,2.710200461564928,5.0,QA Engineer,Data
4.287453020457519,3.265225926544576,1.0,1.0,1.756668596338152,4.606959400595996,QA Engineer,Data
3.6513351707512713,4.849582356522484,1.0,1.0,1.4840867246357825,3.555373918764541,Cybersecurity Analyst,Data
3.785328074752643,3.4634462929506613,1.9625565619684595,1.3944473153922434,2.6077352710398936,4.388165363969614,Automation Test Engineer,Data
4.016431686990106,3.808610799145221,1.0,1.244605912332151,2.220247248081669,4.962486499801599,Big Data Engineer,Data
4.615242178179176,4.330834686589768,1.7663919423840526,1.1823558866042427,2.1416349750733,4.503312315798257,Cybersecurity Analyst,Data
3.201272890835438,2.963033817371545,1.0,1.140678268769185,1.9701950773057328,5.0,QA Engineer,Data
3.755993598413957,4.091293902107168,1.0,1.1252151415005225,3.3401435828588784,4.421033150134347,Site Reliability Engineer,Data
3.330638146932213,3.557165907996792,1.0,1.0,1.7591414745322371,5.0,Big Data Engineer,Data
4.231126164646525,4.523439516161644,1.0056040765979497,1.0,2.123644999787126,5.0,Systems Engineer,Data
3.869564599377055,5.0,1.0,1.881702022959261,1.8192678354182688,3.810260371994128,Security Engineer,Data
4.079274826579821,5.0,1.0,1.0,1.6198688001482604,4.434881029088146,Security Engineer,Data
4.489517912733758,4.678423001399445,1.0,1.0,1.96965728339904,3.545673859042271,Cybersecurity Analyst,Data
3.637662894158848,4.928586680702424,1.6891786107112745,1.0,2.062218798953472,4.04834535144341,Security Engineer,Data
4.287453020457519,3.265225926544576,1.0,1.0,1.756668596338152,4.606959400595996,QA Engineer,Data
3.6835962003889087,4.703116179631277,1.2211510780676704,1.0,2.6259952566997327,4.107530733563948,Cloud Engineer,Data
3.2814272402285654,4.931129469806036,2.3901008605930376,1.0,1.8220325414565144,3.8239388028918366,Machine Learning Engineer,Data
4.122764086028084,5.0,1.2953440224220951,1.0,2.412043290272132,4.151576914188137,Cybersecurity Analyst,Data
3.5102173426827243,2.599105446024475,1.181092161052347,1.0,2.452074797425791,5.0,QA Engineer,Data
1.372919506502198,4.722491649227945,1.2988153582880877,2.0455471363662383,1.9887819740097128,3.971024729118641,Data Scientist,Data
4.71163246053283,3.933304838944189,1.0,1.0,2.9080056699485177,5.0,DevOps Engineer,Data
3.694405748874857,3.5838052775152787,1.0,2.0886467237745325,1.800371677027019,5.0,Big Data Engineer,Data
3.554584159934609,3.0258107466339244,1.0,1.0,1.8225746343240925,4.520542954997006,Systems Engineer,Data
4.028122668786589,4.298166346974736,1.0,1.0,1.7557769543306745,3.5607997613303493,Security Engineer,Data
2.9598586913787743,4.602412493793083,1.5235883275014983,1.0,2.5814904401959207,3.690064464687724,Cybersecurity Analyst,Data
4.299789313906877,3.569746336747345,1.0,1.0,2.852938409811915,4.456081226143191,Cloud Engineer,Data
4.453766150396349,4.545122141829032,1.0,1.4019932479452513,3.984225644680145,4.655675045681616,Cloud Engineer,Data
4.481306787355816,5.0,1.4536173300288102,1.0,1.8815910784815708,4.356649088310316,Cybersecurity Analyst,Data
4.9646349983106415,3.9486162692562,1.0,1.0,3.0119731912246306,5.0,DevOps Engineer,Data
4.986866721367926,2.918360807385848,1.3721145597807989,1.427998645153273,1.7685847382848148,5.0,QA Engineer,Data
4.387544705872821,4.7556613996016015,1.0,1.3685114277781567,2.87909104373551,5.0,Site Reliability Engineer,Data
4.246241742372311,4.76466342750891,1.0,1.0,2.2990873014952835,4.649590626314592,Security Engineer,Data
3.849715304707376,3.77651122359698,1.1096544565660271,1.017647695372608,1.6385826024108752,3.912225611506215,Big Data Engineer,Data
3.9589316682229767,4.493380808741412,1.0,1.4466736313040731,2.368535335308836,4.850531301490085,Systems Engineer,Data
4.287413242230931,4.245128722214259,1.0,1.028526918412682,1.9592246024551103,4.351394230416863,Automation Test Engineer,Data
3.5160408399879746,3.193821184537313,1.0,1.3093042738051417,1.178182928890025,4.987976087450087,Automation Test Engineer,Data
3.8057153766238647,2.991307945228672,1.0,1.0,2.860846306067571,4.862977005557132,QA Engineer,Data
3.201272890835438,2.963033817371545,1.0,1.140678268769185,1.9701950773057328,5.0,QA Engineer,Data
3.83000813882424,4.976472276999753,1.0,1.0674007116451016,1.990830966683145,4.941294849827565,Big Data Engineer,Data
4.278358988316709,4.306442035881592,1.0,1.9289250756453324,3.021562715476525,5.0,Cloud Engineer,Data
4.386938586721411,4.420520638480809,1.287193175566938,1.0,2.3572748807317527,5.0,Big Data Engineer,Data
3.3172490753639523,3.65052729588255,1.0,2.2091494131375504,3.971596301642271,4.248664215182611,Solutions Architect,Data
4.167563066536832,4.182300901852416,1.739091967819501,1.0,2.4298475256488827,4.451687477926341,Systems Engineer,Data
3.8484790895264624,2.7272231097942363,1.935857312157919,1.1772951393023414,2.2748756108225425,5.0,QA Engineer,Data
3.3810907915994632,3.3244468978930994,1.0,2.150850084144772,4.031820996356584,3.829605861897986,Solutions Architect,Data
